measurement_time	Y	X	Z
6716624178494424064	0.733154	0.509644	0.134583
6716624200974282752	0.733795	0.509247	0.134521
6716624223041824768	0.730896	0.506561	0.134644
6716624245534568448	0.733124	0.51123	0.134521
6716624268392384512	0.730469	0.506561	0.134583
6716624290215112704	0.732361	0.51001	0.134613
6716624312471633920	0.73175	0.509247	0.134521
6716624335140470784	0.731567	0.511292	0.13446
6716624357409875968	0.734161	0.510162	0.134674
6716624379885440000	0.731415	0.510223	0.134369
6716624401776888832	0.734863	0.512939	0.134521
6716624424334056448	0.73526	0.512543	0.134491
6716624446882634752	0.731995	0.50885	0.134399
6716624468859982848	0.735199	0.514679	0.13443
6716624491417150464	0.731934	0.510101	0.134613
6716624513939959808	0.733551	0.51181	0.134369
6716624536471357440	0.731689	0.510468	0.134613
6716624559050001408	0.730591	0.506989	0.134705
6716624581254981632	0.73291	0.510864	0.13443
6716624603756315648	0.733551	0.510468	0.134644
6716624625901166592	0.732849	0.510925	0.134521
6716624648230702080	0.735199	0.510681	0.134613
6716624671015503872	0.733673	0.509613	0.134491
6716624692855411712	0.734772	0.513763	0.134552
6716624715537134592	0.734497	0.512756	0.13446
6716624738029878272	0.730835	0.507843	0.134583
6716624759964275712	0.73175	0.511322	0.134613
6716624782289516544	0.734253	0.510986	0.134735
6716624804644820992	0.734955	0.513428	0.134491
6716624827086024704	0.733521	0.511078	0.134644
6716624849522933760	0.733124	0.51059	0.134705
6716624871723620352	0.735565	0.512543	0.134613
6716624894512716800	0.733521	0.510742	0.134674
6716624917035525120	0.735107	0.51355	0.134491
6716624939227621376	0.733215	0.510742	0.134369
6716624961544270848	0.731903	0.508453	0.134491
6716624983890985984	0.734711	0.512238	0.134491
6716625006362255360	0.732544	0.510681	0.134613
6716625028781983744	0.732605	0.510559	0.134369
6716625050995555328	0.732849	0.509399	0.134613
6716625073346565120	0.733978	0.511841	0.134644
6716625095654625280	0.733551	0.513184	0.134399
6716625117846720512	0.733215	0.51181	0.134613
6716625140640112640	0.732635	0.510193	0.134613
6716625162497201152	0.733124	0.510559	0.134583
6716625185213283328	0.733337	0.510223	0.134613
6716625207641602048	0.733307	0.509613	0.134644
6716625229893827584	0.733765	0.511505	0.134308
6716625252171823104	0.734161	0.511688	0.134369
6716625274509947904	0.730804	0.507324	0.134613
6716625296865253376	0.731201	0.506317	0.134644
6716625319126068224	0.733948	0.510254	0.134674
6716625341640287232	0.732483	0.510773	0.134674
6716625363944051712	0.73288	0.509888	0.134644
6716625386153327616	0.73584	0.513885	0.134521
6716625408508633088	0.734467	0.513184	0.134491
6716625431430873088	0.732971	0.511139	0.134674
6716625453807652864	0.73233	0.509521	0.134674
6716625475797884928	0.733521	0.510864	0.134705
6716625498204729344	0.734589	0.511353	0.134491
6716625520392530944	0.732178	0.508911	0.134705
6716625542790785024	0.732513	0.507141	0.134644
6716625565257758720	0.732452	0.512146	0.134491
6716625587935186944	0.730957	0.510559	0.13443
6716625609783685120	0.732635	0.509888	0.134491
6716625632766055424	0.732666	0.511871	0.13443
6716625654502884352	0.733612	0.510498	0.134644
6716625677072937984	0.730438	0.508362	0.134735
6716625699376702464	0.734009	0.510376	0.13446
6716625721770662912	0.73172	0.508728	0.134552
6716625744005707776	0.730713	0.50708	0.134705
6716625766373898240	0.732269	0.509857	0.134491
6716625789085684736	0.731445	0.510895	0.134491
6716625811127456768	0.7323	0.511475	0.134552
6716625833710395392	0.732208	0.509979	0.134552
6716625855679153152	0.730774	0.510956	0.134521
6716625878051637248	0.732605	0.509247	0.134399
6716625899947380736	0.72995	0.509186	0.134613
6716625922538908672	0.732391	0.510284	0.13446
6716625944645105664	0.7323	0.510864	0.134613
6716625967361187840	0.729828	0.508301	0.134521
6716625989299879936	0.732269	0.51123	0.134491
6716626012080387072	0.730011	0.506805	0.134705
6716626034684800000	0.729462	0.509064	0.134521
6716626056735161344	0.731659	0.51123	0.134613
6716626079275150336	0.731689	0.508484	0.134644
6716626101737829376	0.732941	0.509888	0.134674
6716626123719472128	0.732147	0.511261	0.134613
6716626146061891584	0.73172	0.508698	0.134644
6716626168584699904	0.732178	0.507996	0.134705
6716626191459695616	0.73175	0.509094	0.134644
6716626213823590400	0.732788	0.510498	0.13443
6716626236067226624	0.73233	0.509644	0.134583
6716626258581444608	0.733856	0.510895	0.134552
6716626280790720512	0.733002	0.511292	0.134552
6716626303012881408	0.733582	0.509674	0.134552
6716626325935122432	0.732239	0.51059	0.134583
6716626347972598784	0.733124	0.509735	0.134613
6716626370611372032	0.731049	0.507172	0.134613
6716626392674618368	0.732513	0.510315	0.134644
6716626415133002752	0.733887	0.510193	0.134613
6716626437441062912	0.732239	0.511139	0.134766
6716626459989641216	0.732117	0.509552	0.134583
6716626482173147136	0.733917	0.513397	0.134369
6716626504850574336	0.733917	0.509949	0.134583
6716626527287483392	0.731262	0.510071	0.134369
6716626549844652032	0.732147	0.511566	0.134644
6716626571731805184	0.730774	0.506622	0.134674
6716626594864499712	0.73175	0.509583	0.134583
6716626616459594752	0.730286	0.509735	0.134613
6716626638905094144	0.733124	0.50943	0.134491
6716626661329118208	0.732788	0.511749	0.13446
6716626683542688768	0.733521	0.510559	0.134705
6716626706559418368	0.735809	0.51355	0.134491
6716626728949083136	0.73053	0.510071	0.134796
6716626751158359040	0.731659	0.51001	0.134735
6716626773646808064	0.731598	0.511078	0.134521
6716626796006407168	0.731567	0.510284	0.134552
6716626818443317248	0.732178	0.510071	0.13446
6716626840974714880	0.732849	0.510925	0.134613
6716626863072321536	0.733124	0.510193	0.134674
6716626885380381696	0.734406	0.510834	0.134583
6716626907808701440	0.731964	0.509888	0.134796
6716626930030862336	0.733612	0.511078	0.134613
6716626952403346432	0.731995	0.509064	0.134705
6716626974664162304	0.733154	0.511505	0.134735
6716626997148315648	0.733276	0.509521	0.134644
6716627019391951872	0.731506	0.508667	0.134674
6716627041717191680	0.733002	0.509918	0.134583
6716627064205640704	0.735474	0.512146	0.13446
6716627086071318528	0.734222	0.509949	0.134552
6716627108130271232	0.734833	0.511749	0.134552
6716627130580065280	0.734161	0.51062	0.134644
6716627152797930496	0.733154	0.511597	0.134521
6716627175286379520	0.732025	0.510834	0.134674
6716627197809187840	0.73291	0.513092	0.134338
6716627219889614848	0.731323	0.506256	0.134644
6716627242193380352	0.733612	0.513245	0.13443
6716627264651763712	0.732147	0.51004	0.134491
6716627286483083264	0.733215	0.512207	0.134644
6716627309014480896	0.732422	0.509735	0.134613
6716627331283887104	0.735107	0.512726	0.134399
6716627353407263744	0.73053	0.507263	0.134827
6716627375753977856	0.735718	0.514099	0.134521
6716627398087808000	0.731018	0.507782	0.134735
6716627420533307392	0.732361	0.511566	0.134766
6716627443004575744	0.734467	0.51355	0.134491
6716627465304046592	0.734314	0.511292	0.134552
6716627487590631424	0.731995	0.509064	0.134674
6716627509778433024	0.733063	0.510712	0.134674
6716627532296946688	0.731873	0.511749	0.13446
6716627554295769088	0.731445	0.510498	0.134583
6716627576685432832	0.734833	0.51297	0.134583
6716627598976313344	0.731476	0.510284	0.134644
6716627621275783168	0.732849	0.512482	0.134644
6716627643661153280	0.732727	0.508575	0.134552
6716627666218321920	0.731415	0.50705	0.134644
6716627688655230976	0.734924	0.513824	0.134491
6716627710847326208	0.733246	0.510284	0.134369
6716627733928480768	0.7323	0.51001	0.134552
6716627755991728128	0.729584	0.509338	0.134735
6716627778342737920	0.733063	0.513855	0.134521
6716627800753876992	0.733948	0.511566	0.13446
6716627822894433280	0.734406	0.512482	0.13446
6716627844966269952	0.731903	0.50943	0.134735
6716627868111849472	0.734436	0.511414	0.134552
6716627889560915968	0.733368	0.51239	0.134644
6716627911899040768	0.732971	0.508911	0.134583
6716627934134086656	0.732819	0.511566	0.134705
6716627956334772224	0.733093	0.508789	0.134583
6716627978741616640	0.733002	0.511902	0.134735
6716628001346029568	0.731689	0.511047	0.134583
6716628023735694336	0.732635	0.510529	0.134674
6716628045481113600	0.731781	0.506805	0.134613
6716628068059756544	0.734131	0.511749	0.134521
6716628090135888896	0.73349	0.511414	0.134674
6716628112611451904	0.732788	0.511749	0.134583
6716628134979642368	0.732147	0.509705	0.134583
6716628157257637888	0.73349	0.514526	0.134521
6716628179741791232	0.73175	0.510101	0.134796
6716628201783563264	0.732758	0.512085	0.134583
6716628224104508416	0.730469	0.510132	0.134674
6716628246683151360	0.731781	0.51178	0.134644
6716628268978326528	0.731506	0.511139	0.134552
6716628291398055936	0.733734	0.513123	0.134521
6716628313641691136	0.732361	0.510162	0.134644
6716628335709233152	0.733215	0.511047	0.134583
6716628357995819008	0.733185	0.512787	0.134583
6716628380359713792	0.733459	0.51062	0.13446
6716628402783737856	0.730988	0.509338	0.13446
6716628425224941568	0.733093	0.509827	0.134644
6716628447554477056	0.732727	0.511414	0.134613
6716628469888307200	0.733093	0.509857	0.134583
6716628492269381632	0.732971	0.51181	0.134552
6716628514843729920	0.731598	0.510773	0.134552
6716628536791012352	0.732361	0.509674	0.134613
6716628559266576384	0.733307	0.511536	0.134583
6716628582059967488	0.732727	0.510437	0.134399
6716628604509761536	0.730652	0.508911	0.134796
6716628625860043776	0.733246	0.51181	0.134644
6716628648254004224	0.729889	0.509003	0.134766
6716628670836941824	0.735107	0.514069	0.13443
6716628692414857216	0.731842	0.510345	0.134521
6716628714903306240	0.734131	0.512451	0.13443
6716628737271495680	0.732208	0.509918	0.134644
6716628759755650048	0.729919	0.506592	0.134735
6716628781964925952	0.731934	0.511444	0.134491
6716628804487734272	0.732941	0.510468	0.134552
6716628826628290560	0.732269	0.510742	0.134552
6716628849043725312	0.732727	0.511444	0.134583
6716628871446274048	0.733612	0.511078	0.134827
6716628894673457152	0.733368	0.51059	0.134644
6716628916229898240	0.731903	0.509949	0.134521
6716628938490714112	0.732941	0.511719	0.134521
6716628960974867456	0.731873	0.510834	0.134613
6716628983304402944	0.73111	0.509827	0.134735
6716629005595282432	0.732178	0.509338	0.134674
6716629028384378880	0.733093	0.513519	0.134491
6716629050305892352	0.731842	0.511017	0.134552
6716629072953254912	0.731689	0.510712	0.134491
6716629095776710656	0.731171	0.511017	0.134399
6716629117839958016	0.731812	0.51062	0.134521
6716629140285457408	0.732117	0.509949	0.134644
6716629162516207616	0.733246	0.509338	0.134491
6716629184953116672	0.735168	0.513458	0.134521
6716629207385731072	0.732422	0.509308	0.134491
6716629229530583040	0.731049	0.510773	0.134583
6716629251958901760	0.73175	0.509705	0.134521
6716629274498889728	0.734497	0.511414	0.134491
6716629296854195200	0.731628	0.511932	0.134552
6716629319033406464	0.732239	0.509796	0.134552
6716629341358646272	0.732208	0.511932	0.134491
6716629363636641792	0.731812	0.510834	0.134674
6716629385871686656	0.732727	0.511353	0.134583
6716629408184042496	0.733551	0.511566	0.134583
6716629430457742336	0.731201	0.508514	0.134583
6716629453135169536	0.732452	0.510834	0.134613
6716629475421755392	0.732727	0.508423	0.134705
6716629497854369792	0.73114	0.508575	0.134644
6716629520093710336	0.731781	0.509735	0.134644
6716629542509144064	0.731323	0.510101	0.134521
6716629565276766208	0.731842	0.511688	0.134552
6716629587189689344	0.734192	0.512573	0.134399
6716629609506338816	0.732635	0.510315	0.134521
6716629631921773568	0.732666	0.510254	0.134613
6716629654380157952	0.731781	0.509247	0.134644
6716629676739757056	0.730286	0.506653	0.134674
6716629698914673664	0.731506	0.511658	0.134674
6716629721566330880	0.729553	0.509033	0.134583
6716629744119203840	0.732422	0.509583	0.134583
6716629765933342720	0.731262	0.510559	0.134552
6716629788348777472	0.732788	0.513062	0.134369
6716629811189413888	0.732605	0.510498	0.134521
6716629833321379840	0.729309	0.50946	0.134644
6716629856007397376	0.732574	0.511749	0.134796
6716629878079234048	0.732483	0.51123	0.134552
6716629900593453056	0.734619	0.513733	0.13446
6716629922931577856	0.733398	0.511292	0.134552
6716629945033479168	0.731628	0.509094	0.134491
6716629967573468160	0.72879	0.50824	0.134705
6716629989739794432	0.730835	0.509338	0.134735
6716630012112278528	0.73114	0.510315	0.134521
6716630034510532608	0.731354	0.51123	0.13446
6716630056848658432	0.732544	0.5112	0.134674
6716630079169602560	0.732452	0.512054	0.134521
6716630101701001216	0.732239	0.511444	0.134552
6716630124090665984	0.73233	0.510071	0.134644
6716630146235516928	0.732605	0.509857	0.134674
6716630168539282432	0.732849	0.5112	0.134552
6716630191113630720	0.733887	0.510956	0.134552
6716630213657914368	0.731812	0.511017	0.134613
6716630235828535296	0.733154	0.511078	0.134521
6716630258299803648	0.732391	0.509216	0.134552
6716630280642224128	0.733398	0.509827	0.134521
6716630302915923968	0.732422	0.512177	0.134491
6716630325352833024	0.734283	0.511597	0.134613
6716630347690958848	0.731293	0.508301	0.134796
6716630370149342208	0.731689	0.51178	0.134491
6716630392362912768	0.734222	0.512482	0.134552
6716630414778347520	0.732086	0.511505	0.134613
6716630437047752704	0.732788	0.511108	0.134674
6716630459415943168	0.731293	0.510681	0.134705
6716630481857146880	0.730438	0.506683	0.134705
6716630504195271680	0.732086	0.509918	0.134521
6716630526391662592	0.73233	0.512329	0.134399
6716630549404097536	0.733185	0.513794	0.13446
6716630571566129152	0.732361	0.51181	0.134491
6716630593753929728	0.730103	0.510071	0.134552
6716630616117824512	0.729614	0.50827	0.134583
6716630638597683200	0.733704	0.5112	0.134521
6716630660879973376	0.733643	0.511353	0.13446
6716630683557400576	0.733459	0.510437	0.13446
6716630705702252544	0.732391	0.511902	0.134705
6716630728160635904	0.73175	0.508545	0.134583
6716630750511645696	0.733582	0.510498	0.134674
6716630772643612672	0.731628	0.510742	0.134583
6716630795153536000	0.732819	0.510712	0.134674
6716630817800898560	0.731476	0.511536	0.134644
6716630839765361664	0.733643	0.51001	0.134491
6716630862344004608	0.733734	0.510895	0.134491
6716630884420136960	0.731812	0.511047	0.134521
6716630906676657152	0.733185	0.514038	0.134399
6716630929302544384	0.731567	0.510132	0.134491
6716630951662144512	0.732452	0.514374	0.134552
6716630973983089664	0.731293	0.51059	0.134583
6716630996196660224	0.730042	0.50769	0.134705
6716631018624979968	0.73291	0.510284	0.134583
6716631041130608640	0.731201	0.511536	0.134552
6716631063322703872	0.733124	0.51358	0.13446
6716631086064556032	0.731628	0.509552	0.134674
6716631108187932672	0.731445	0.509216	0.134613
6716631130517467136	0.732941	0.511597	0.134552
6716631152881361920	0.73349	0.513794	0.134369
6716631175322566656	0.731812	0.510315	0.134552
6716631197643511808	0.73172	0.508392	0.134552
6716631220432608256	0.733917	0.510284	0.134644
6716631242444315648	0.733612	0.513794	0.13443
6716631264713720832	0.734985	0.51358	0.134399
6716631287717565440	0.732208	0.510376	0.134613
6716631309785107456	0.734009	0.513245	0.134491
6716631332273556480	0.731842	0.508789	0.134552
6716631354444177408	0.731171	0.509338	0.134674
6716631376318445568	0.73288	0.512329	0.134705
6716631398918563840	0.733673	0.513794	0.134521
6716631421437077504	0.732452	0.510376	0.134644
6716631443371474944	0.732574	0.509949	0.134491
6716631466074672128	0.731903	0.510376	0.13446
6716631488240998400	0.732849	0.510651	0.134613
6716631510484634624	0.73291	0.509491	0.134338
6716631533041802240	0.734467	0.511871	0.134583
6716631555581791232	0.732697	0.512177	0.134308
6716631577821131776	0.732147	0.511017	0.134399
6716631599910148096	0.732666	0.510864	0.134674
6716631622596165632	0.731812	0.509766	0.134644
6716631644543448064	0.733856	0.513641	0.134521
6716631667354019840	0.730774	0.508575	0.134613
6716631689752273920	0.731781	0.511414	0.134491
6716631712034564096	0.732513	0.51059	0.134674
6716631734437113856	0.732147	0.50827	0.134735
6716631756633504768	0.733429	0.513336	0.134399
6716631779147723776	0.731445	0.510498	0.134674
6716631801374179328	0.731445	0.511353	0.134613
6716631823763844096	0.733246	0.510681	0.134766
6716631846278062080	0.731567	0.510529	0.134552
6716631868599007232	0.733337	0.511902	0.134521
6716631890829758464	0.730713	0.506287	0.134521
6716631913563020288	0.732086	0.510925	0.134613
6716631935965569024	0.732117	0.510193	0.134583
6716631957917147136	0.732239	0.511353	0.134552
6716631980431366144	0.731323	0.509521	0.134613
6716632002692180992	0.733948	0.511444	0.134583
6716632025348133888	0.731476	0.510803	0.134644
6716632047596064768	0.732574	0.51001	0.134552
6716632069959959552	0.731628	0.508636	0.13446
6716632092319558656	0.734253	0.513306	0.134399
6716632114812302336	0.729828	0.506653	0.134644
6716632137043053568	0.732391	0.510681	0.134613
6716632159441307648	0.732849	0.511627	0.134644
6716632182183159808	0.731567	0.509033	0.134491
6716632204310831104	0.733246	0.511627	0.134277
